duration,start_time,start_station,end_time,end_station,bike
273,1388673120000,31108,1388673420000,31244,W00199
184,1388673120000,31036,1388673300000,31038,W21492
212,1388673120000,31007,1388673360000,31012,W20263
94,1388673180000,31037,1388673240000,31037,W20516
207,1388673180000,31214,1388673360000,31239,W21210
788,1388673180000,31118,1388674020000,31234,W20894
428,1388673240000,31117,1388673660000,31200,W00277
236,1388673240000,31251,1388673480000,31238,W01438
1061,1388673240000,31002,1388674320000,31057,W20690
299,1388673240000,31269,1388673540000,31613,W00999
986,1388673240000,31630,1388674260000,31620,W00995
1000,1388673300000,31201,1388674320000,31228,W00464
323,1388673240000,31109,1388673600000,31223,W20407
385,1388673300000,31240,1388673660000,31220,W00933
1019,1388673300000,31201,1388674320000,31228,W20503
594,1388673300000,31037,1388673900000,31069,W21498
545,1388673300000,31306,1388673840000,31236,W20723
727,1388673300000,31401,1388674080000,31241,W20541
623,1388673360000,31265,1388673960000,31100,W00769
336,1388673360000,31031,1388673660000,31014,W21017
396,1388673360000,31119,1388673780000,31200,W00966
515,1388673360000,31602,1388673900000,31115,W20345
166,1388673360000,31627,1388673540000,31616,W00819
425,1388673360000,31201,1388673840000,31213,W00465
239,1388673420000,31212,1388673660000,31260,W20889
103,1388673420000,31237,1388673480000,31246,W21405
1180,1388673420000,31225,1388674620000,31624,W00416
572,1388673420000,31028,1388674020000,31034,W21521
358,1388673420000,31244,1388673780000,31271,W00427
154,1388673480000,31004,1388673600000,31005,W20282
247,1388673480000,31212,1388673720000,31205,W01223
466,1388673480000,31116,1388673960000,31252,W00956
1162,1388673480000,31620,1388674620000,31236,W20873
347,1388673480000,31200,1388673840000,31202,W20223
384,1388673480000,31044,1388673900000,31048,W20531
684,1388673480000,31619,1388674200000,31269,W00913
626,1388673540000,31113,1388674140000,31253,W21356
839,1388673540000,31400,1388674380000,31230,W20737
216,1388673540000,31035,1388673780000,31024,W21318
490,1388673540000,31241,1388674020000,31206,W21531
248,1388673540000,31623,1388673780000,31631,W01305
488,1388673540000,31103,1388674020000,31200,W00647
307,1388673540000,31039,1388673840000,31023,W21387
520,1388673600000,31602,1388674080000,31202,W00169
1156,1388673600000,31404,1388674740000,31200,W20090
437,1388673600000,31270,1388674080000,31233,W00737
619,1388673600000,31613,1388674260000,31626,W21274
650,1388673600000,31240,1388674260000,31633,W20696
483,1388673660000,31048,1388674140000,31042,W00502
549,1388673660000,31202,1388674260000,31227,W20322
478,1388673660000,31034,1388674140000,31065,W20326
580,1388673660000,31102,1388674260000,31241,W01315
1146,1388673660000,31060,1388674800000,31047,W20925
749,1388673720000,31107,1388674440000,31212,W00949
324,1388673720000,31212,1388674020000,31246,W20533
187,1388673720000,31013,1388673900000,31007,W00243
511,1388673720000,31612,1388674260000,31264,W20630
935,1388673780000,31269,1388674740000,31251,W01320
898,1388673780000,31110,1388674680000,31014,W00884
550,1388673780000,31101,1388674320000,31253,W00892
656,1388673840000,31509,1388674440000,31233,W20543
133,1388673840000,31503,1388673960000,31509,W00316
464,1388673900000,31267,1388674380000,31223,W01187
181,1388673960000,31268,1388674140000,31202,W01123
971,1388673960000,31509,1388674920000,31212,W20352
562,1388673960000,31305,1388674560000,31234,W01427
240,1388674020000,31626,1388674260000,31613,W00755
541,1388674020000,31113,1388674560000,31202,W20310
284,1388674020000,31224,1388674320000,31237,W21018
1643,1388674020000,31622,1388675700000,31253,W00782
1086,1388674080000,31602,1388675160000,31257,W20940
1146,1388674080000,31241,1388675220000,31108,W20541
597,1388674080000,31223,1388674680000,31265,W20957
376,1388674080000,31104,1388674500000,31214,W01375
448,1388674140000,31201,1388674560000,31233,W00989
991,1388674140000,31202,1388675100000,31248,W20223
1129,1388674140000,31626,1388675280000,31618,W00256
1123,1388674140000,31626,1388675280000,31618,W20261
1442,1388674140000,31117,1388675580000,31218,W20803
934,1388674140000,31512,1388675100000,31262,W20410
705,1388674140000,31604,1388674860000,31217,W20184
639,1388674140000,31107,1388674800000,31200,W21443
587,1388674200000,31212,1388674800000,31222,W21473
797,1388674260000,31629,1388675100000,31219,W00311
736,1388674320000,31636,1388675040000,31222,W00822
902,1388674320000,31603,1388675220000,31505,W00318
398,1388674320000,31241,1388674740000,31212,W21585
477,1388674380000,31624,1388674860000,31243,W20601
1013,1388674380000,31220,1388675400000,31224,W21140
1002,1388674440000,31304,1388675400000,31267,W00837
262,1388674440000,31611,1388674680000,31611,W01008
768,1388674440000,31623,1388675220000,31227,W21063
384,1388674440000,31205,1388674860000,31233,W01343
280,1388674440000,31268,1388674740000,31241,W01137
362,1388674500000,32001,1388674860000,32034,W21512
640,1388674500000,31267,1388675100000,31215,W01229
666,1388674500000,31605,1388675160000,31219,W21368
864,1388674560000,31258,1388675460000,31248,W01498
480,1388674560000,31104,1388675040000,31267,W21042
851,1388674560000,31258,1388675460000,31248,W20299
510,1388674620000,31214,1388675160000,31253,W21570
234,1388674680000,31101,1388674920000,31201,W21451
161,1388674680000,31113,1388674860000,31121,W20158
436,1388674680000,31623,1388675160000,31613,W20537
453,1388674740000,31117,1388675160000,31241,W00241
690,1388674740000,31244,1388675400000,31623,W00199
840,1388674740000,31228,1388675580000,31505,W00904
261,1388674740000,31806,1388674980000,31800,W00908
184,1388674740000,31201,1388674920000,31267,W20573
1329,1388674740000,31306,1388676060000,31237,W00628
352,1388674800000,31231,1388675160000,31221,W00130
944,1388674800000,31117,1388675760000,31256,W01064
805,1388674800000,31115,1388675640000,31234,W20345
1298,1388674860000,31006,1388676180000,31022,W21454
6089,1388674980000,31247,1388681100000,31247,W20330
263,1388674860000,31119,1388675160000,31229,W00807
6106,1388674980000,31247,1388681100000,31247,W00289
79,1388674920000,31626,1388674980000,31630,W00356
3151,1388674980000,31202,1388678100000,31404,W20310
216,1388674920000,31262,1388675160000,31232,W20813
3132,1388674980000,31202,1388678160000,31404,W01123
680,1388674980000,31251,1388675640000,31110,W20416
429,1388674980000,31216,1388675400000,31264,W20381
331,1388674980000,31006,1388675340000,31007,W21284
1592,1388674980000,31072,1388676600000,31006,W21243
264,1388675040000,31200,1388675280000,31241,W00277
1284,1388675040000,31605,1388676360000,31222,W00705
592,1388675040000,31216,1388675640000,31624,W21074
2983,1388675160000,31202,1388678160000,31404,W00169
5921,1388675160000,31247,1388681100000,31247,W20926
1058,1388675100000,31611,1388676180000,31230,W01008
5946,1388675160000,31247,1388681100000,31247,W01448
432,1388675100000,31110,1388675580000,31101,W20145
482,1388675160000,31214,1388675640000,31227,W00162
727,1388675280000,31243,1388676000000,31248,W21537
1361,1388675220000,31118,1388676600000,31253,W01201
80,1388675220000,31630,1388675340000,31626,W00356
212,1388675280000,31618,1388675520000,31623,W00256
522,1388675280000,31613,1388675820000,31108,W00999
611,1388675280000,31624,1388675940000,31251,W00482
481,1388675340000,31260,1388675820000,31227,W01358
603,1388675340000,31107,1388675940000,31201,W00920
846,1388675400000,31121,1388676240000,31233,W20158
245,1388675400000,31007,1388675700000,31009,W00243
1308,1388675400000,31264,1388676720000,31216,W20381
365,1388675460000,31613,1388675820000,31612,W01090
186,1388675460000,31048,1388675640000,31045,W21344
219,1388675460000,31030,1388675700000,31017,W01027
253,1388675460000,31226,1388675760000,31236,W21580
858,1388675460000,31626,1388676300000,31248,W00356
799,1388675520000,31503,1388676300000,31620,W00540
393,1388675520000,31616,1388675940000,31621,W01204
363,1388675520000,31613,1388675880000,31623,W20709
246,1388675640000,31237,1388675880000,31224,W00533
170,1388675640000,31048,1388675820000,31045,W20531
491,1388675640000,31236,1388676120000,31246,W00806
472,1388675700000,31104,1388676180000,31119,W01183
314,1388675700000,31232,1388676060000,31624,W20813
141,1388675700000,31604,1388675880000,31620,W21111
405,1388675760000,31255,1388676120000,31260,W00164
364,1388675760000,31111,1388676120000,31241,W20532
519,1388675760000,31223,1388676300000,31637,W01187
1157,1388675760000,31222,1388676960000,31113,W00300
654,1388675820000,31237,1388676480000,31253,W21018
645,1388675880000,31112,1388676540000,31214,W21223
379,1388675880000,31214,1388676240000,31250,W20917
2184,1388675940000,31214,1388678160000,31404,W00857
1290,1388676120000,31121,1388677380000,31246,W20003
172,1388676000000,31222,1388676180000,31231,W00868
450,1388676060000,31101,1388676540000,31200,W00950
416,1388676060000,31269,1388676480000,31623,W21195
228,1388676120000,31255,1388676360000,31200,W00226
222,1388676120000,31264,1388676300000,31265,W20630
587,1388676120000,31623,1388676720000,31623,W00744
761,1388676180000,31113,1388676900000,31503,W20526
875,1388676180000,31228,1388677020000,31255,W21134
370,1388676180000,31110,1388676540000,31255,W20416
1038,1388676240000,31118,1388677260000,31253,W00815
262,1388676300000,31201,1388676540000,31267,W00920
1036,1388676300000,31627,1388677320000,31613,W21486
697,1388676300000,31101,1388677020000,31104,W20145
1101,1388676300000,31513,1388677440000,31201,W00473
788,1388676360000,31248,1388677140000,31215,W00356
487,1388676360000,31111,1388676840000,31263,W00469
2271,1388676360000,32019,1388678640000,31624,W00254
1223,1388676360000,31268,1388677560000,31242,W20018
2118,1388676360000,31636,1388678460000,31239,W21574
157,1388676360000,31201,1388676540000,31214,W21451
1988,1388676480000,31623,1388678460000,31258,W00199
344,1388676420000,31246,1388676780000,31212,W00806
589,1388676480000,31237,1388677080000,31222,W00628
1912,1388676540000,31623,1388678460000,31258,W00256
194,1388676540000,31801,1388676720000,31802,W01436
1048,1388676660000,31229,1388677680000,31272,W21278
257,1388676660000,31200,1388676900000,31255,W01067
153,1388676780000,31013,1388676960000,31007,W00334
227,1388676780000,31223,1388677020000,31241,W20407
549,1388676780000,31103,1388677380000,31239,W00901
619,1388676900000,31103,1388677500000,31200,W00842
606,1388676900000,31103,1388677500000,31200,W20868
412,1388676900000,31605,1388677320000,31244,W20424
247,1388676960000,31229,1388677200000,31119,W01162
148,1388676960000,31624,1388677140000,31604,W20813
714,1388677020000,31241,1388677740000,31257,W00277
182,1388677140000,31203,1388677320000,31239,W21361
582,1388677140000,31214,1388677740000,31112,W01375
1128,1388677200000,31306,1388678340000,31241,W01225
730,1388677260000,31023,1388677980000,31014,W21387
533,1388677320000,31206,1388677860000,31218,W00637
1618,1388677320000,31119,1388678940000,31266,W00791
387,1388677380000,31303,1388677740000,31301,W21520
466,1388677320000,31222,1388677800000,31260,W01255
379,1388677440000,31203,1388677800000,31231,W00873
544,1388677560000,31253,1388678100000,31201,W00871
581,1388677560000,31512,1388678100000,31616,W00928
602,1388677560000,31107,1388678160000,31213,W20146
1149,1388677560000,31611,1388678700000,31241,W21407
650,1388677620000,31626,1388678280000,31605,W20485
593,1388677620000,31232,1388678220000,31205,W20510
371,1388677620000,31100,1388677980000,31212,W00693
408,1388677680000,31213,1388678040000,31215,W00618
249,1388677740000,31104,1388677980000,31121,W20145
259,1388677680000,31018,1388677980000,31014,W00795
1387,1388677680000,31250,1388679120000,31306,W00921
519,1388677740000,31503,1388678220000,31228,W20526
462,1388677740000,31263,1388678220000,31621,W21345
215,1388677740000,31619,1388677980000,31610,W21504
504,1388677800000,31623,1388678280000,31620,W20301
126,1388677920000,31241,1388678040000,31239,W01315
943,1388677980000,31513,1388678940000,31265,W20562
389,1388677920000,31115,1388678340000,31117,W20035
286,1388677920000,31229,1388678220000,31239,W00222
569,1388677980000,31620,1388678520000,31206,W20989
516,1388678040000,31604,1388678580000,31213,W20813
242,1388678100000,31237,1388678340000,31250,W00733
1423,1388678100000,31625,1388679540000,31213,W00987
119,1388678100000,31046,1388678220000,31047,W00336
498,1388678100000,31106,1388678640000,31237,W00237
517,1388678100000,31205,1388678640000,31263,W21157
1726,1388678160000,31014,1388679900000,31231,W00884
450,1388678220000,31268,1388678700000,31229,W20773
3789,1388678280000,31243,1388682060000,31258,W20467
283,1388678280000,31102,1388678580000,31111,W21350
1385,1388678340000,31400,1388679720000,31244,W20331
228,1388678400000,31608,1388678580000,31606,W20167
3673,1388678400000,31243,1388682060000,31258,W21073
265,1388678400000,31007,1388678640000,31009,W01338
915,1388678400000,31248,1388679360000,31264,W21537
200,1388678400000,31121,1388678640000,31113,W00766
702,1388678400000,31616,1388679120000,31606,W21291
3558,1388678520000,31243,1388682060000,31258,W00748
598,1388678460000,31115,1388679060000,31241,W20688
365,1388678520000,31241,1388678940000,31228,W20532
495,1388678580000,31605,1388679060000,31624,W01281
3339,1388678700000,31243,1388682060000,31258,W21428
462,1388678640000,31266,1388679120000,31200,W21122
3370,1388678700000,31243,1388682060000,31258,W00276
364,1388678760000,31224,1388679120000,31214,W20113
228,1388678880000,31613,1388679120000,31606,W21038
1824,1388679000000,31247,1388680800000,31272,W00060
437,1388678940000,31266,1388679360000,31222,W00791
1687,1388679060000,31247,1388680740000,31272,W20708
202,1388678940000,31631,1388679180000,31623,W01305
195,1388678940000,31008,1388679180000,31007,W20291
395,1388679000000,31110,1388679420000,31205,W21587
921,1388679060000,31110,1388679960000,31600,W20311
179,1388679060000,31110,1388679240000,31229,W01119
783,1388679120000,31265,1388679900000,31235,W20957
266,1388679120000,31218,1388679360000,31609,W20596
127,1388679120000,31630,1388679240000,31601,W21213
1354,1388679120000,31216,1388680440000,31219,W20381
281,1388679180000,31268,1388679420000,31245,W21003
363,1388679240000,31406,1388679600000,31602,W00564
631,1388679240000,31607,1388679900000,31637,W21495
269,1388679240000,31115,1388679480000,31111,W21186
566,1388679240000,31610,1388679840000,31606,W21504
389,1388679300000,32033,1388679660000,32033,W21435
264,1388679300000,31800,1388679540000,31806,W00908
284,1388679360000,31302,1388679660000,31305,W21301
1636,1388679360000,31300,1388681040000,31242,W00740
97,1388679420000,31621,1388679480000,31264,W01204
296,1388679420000,31026,1388679720000,31017,W20491
305,1388679480000,31213,1388679780000,31212,W20813
2456,1388679480000,31501,1388681940000,31236,W00417
503,1388679540000,31237,1388680020000,31225,W20865
2559,1388679540000,31513,1388682120000,31016,W21645
125,1388679540000,31106,1388679660000,31121,W00238
511,1388679540000,31119,1388680080000,31200,W01162
2548,1388679540000,31513,1388682120000,31016,W00194
215,1388679600000,31201,1388679780000,31239,W00473
425,1388679600000,31623,1388680020000,31269,W20709
382,1388679600000,31624,1388680020000,31264,W01368
376,1388679720000,31636,1388680080000,31256,W20733
374,1388679780000,31103,1388680140000,31112,W20553
316,1388679780000,31212,1388680080000,31239,W21411
799,1388679780000,31115,1388680560000,31637,W00211
405,1388679840000,31106,1388680200000,31200,W20762
563,1388679840000,31301,1388680440000,31303,W00645
917,1388680080000,31103,1388680980000,31227,W20115
476,1388679840000,31267,1388680320000,31246,W00009
181,1388680020000,31219,1388680200000,31230,W00621
1036,1388680020000,31027,1388681040000,31234,W21523
577,1388680020000,31233,1388680620000,31270,W00784
671,1388680020000,31101,1388680740000,31262,W00224
121,1388680080000,31264,1388680200000,31621,W01204
550,1388680080000,31260,1388680620000,31238,W01255
200,1388680080000,31503,1388680260000,31245,W20375
738,1388680140000,31121,1388680860000,31253,W01451
212,1388680140000,31608,1388680380000,31606,W00407
652,1388680140000,31616,1388680800000,31616,W00819
549,1388680140000,31260,1388680740000,31200,W01047
2825,1388680320000,31258,1388683140000,31242,W00812
283,1388680260000,31040,1388680500000,31019,W00403
512,1388680260000,31241,1388680740000,31270,W20688
1208,1388680260000,31119,1388681460000,31216,W20422
210,1388680260000,31307,1388680500000,31305,W00879
1082,1388680260000,31506,1388681340000,31203,W00881
360,1388680320000,31263,1388680680000,31227,W00371
333,1388680320000,31263,1388680680000,31227,W20296
219,1388680320000,31400,1388680560000,31602,W01033
191,1388680380000,31620,1388680560000,31271,W20157
460,1388680380000,31611,1388680860000,31623,W00962
158,1388680440000,31241,1388680560000,31254,W20407
411,1388680440000,31618,1388680860000,31243,W20261
255,1388680440000,31103,1388680680000,31229,W00781
279,1388680500000,31117,1388680740000,31602,W20035
742,1388680500000,31111,1388681220000,31254,W21350
547,1388680500000,31610,1388681040000,31271,W00295
731,1388680500000,31260,1388681220000,31236,W00016
210,1388680500000,31609,1388680740000,31108,W20596
512,1388680560000,31252,1388681100000,31253,W00638
481,1388680620000,31263,1388681100000,31224,W01196
195,1388680620000,31000,1388680860000,31012,W20622
413,1388680680000,31257,1388681100000,31110,W00215
1158,1388680680000,31053,1388681820000,31009,W21461
907,1388680680000,31508,1388681580000,31244,W01283
717,1388680740000,31620,1388681460000,31241,W21031
691,1388680800000,31512,1388681460000,31620,W20576
476,1388680800000,31214,1388681280000,31101,W21223
323,1388680800000,31231,1388681160000,31233,W00873
365,1388680860000,31612,1388681220000,31613,W01090
1891,1388680920000,31304,1388682840000,31121,W20947
653,1388680980000,31611,1388681580000,31613,W20876
297,1388680980000,31603,1388681280000,31623,W00611
219,1388680980000,31019,1388681160000,31040,W00403
606,1388680980000,31238,1388681580000,31224,W20604
190,1388681040000,31201,1388681220000,31267,W00871
429,1388681040000,31241,1388681460000,31214,W01225
1461,1388681040000,31261,1388682540000,31248,W01155
115,1388681100000,31601,1388681220000,31630,W00270
358,1388681100000,31224,1388681460000,31214,W21252
371,1388681100000,31107,1388681460000,31229,W20021
374,1388681100000,31219,1388681460000,31243,W21290
296,1388681160000,31231,1388681460000,31222,W00884
515,1388681100000,31233,1388681640000,31620,W00989
285,1388681160000,31119,1388681400000,31202,W20713
139,1388681160000,31020,1388681280000,31030,W20685
5376,1388681220000,31212,1388686560000,31263,W00949
271,1388681220000,31271,1388681460000,31624,W20447
244,1388681220000,31628,1388681460000,31635,W01164
719,1388681280000,31121,1388682000000,31200,W01185
1146,1388681220000,31628,1388682420000,31222,W00098
129,1388681280000,31233,1388681400000,31254,W20335
574,1388681280000,31231,1388681880000,31624,W20359
164,1388681280000,31264,1388681460000,31265,W21537
94,1388681400000,31120,1388681460000,31111,W00288
922,1388681400000,31630,1388682300000,31272,W20854
553,1388681400000,31111,1388681940000,31228,W21186
3,1388681400000,31110,1388681400000,31110,W20969
1289,1388681400000,31504,1388682720000,31610,W00030
480,1388681460000,31632,1388681940000,31607,W20482
585,1388681400000,31110,1388682000000,31222,W01181
833,1388681580000,31600,1388682420000,31268,W20670
362,1388681460000,31204,1388681820000,31215,W01266
869,1388681520000,31600,1388682420000,31268,W00734
388,1388681460000,31216,1388681880000,31233,W20422
501,1388681520000,31238,1388682000000,31266,W21173
510,1388681520000,31238,1388682000000,31266,W20231
485,1388681520000,31238,1388682000000,31266,W01438
892,1388681580000,31236,1388682420000,31229,W21637
234,1388681640000,31262,1388681820000,31620,W01370
909,1388681700000,31258,1388682600000,31238,W20047
1267,1388681640000,31222,1388682900000,31116,W00822
1257,1388681640000,31222,1388682900000,31116,W00628
332,1388681820000,31105,1388682120000,31101,W21311
257,1388681820000,31305,1388682060000,31307,W20775
487,1388681820000,31202,1388682300000,31234,W20713
1132,1388681820000,31245,1388682960000,31507,W00764
292,1388681880000,31119,1388682180000,31201,W01183
470,1388681880000,31602,1388682360000,31114,W21348
654,1388681880000,31218,1388682540000,31259,W20735
305,1388681880000,31214,1388682180000,31200,W01225
1024,1388681940000,31026,1388682960000,31017,W01499
1532,1388681940000,32034,1388683500000,31207,W20691
505,1388682000000,31234,1388682540000,31312,W01427
555,1388682000000,31105,1388682600000,31118,W20608
129,1388682060000,31620,1388682180000,31270,W20301
2136,1388682060000,31300,1388684220000,31604,W21439
1876,1388682120000,31248,1388683980000,31258,W20646
465,1388682120000,31227,1388682600000,31206,W00117
242,1388682120000,31250,1388682360000,31267,W20449
891,1388682120000,31629,1388683020000,31217,W21413
333,1388682120000,31239,1388682480000,31234,W20383
350,1388682120000,31620,1388682480000,31623,W00989
1797,1388682180000,31248,1388683980000,31258,W20223
380,1388682180000,31263,1388682540000,31250,W20242
374,1388682180000,31224,1388682540000,31203,W01307
504,1388682240000,31111,1388682720000,31105,W00288
448,1388682240000,31228,1388682720000,31241,W20532
1102,1388682240000,31237,1388683380000,31121,W01361
311,1388682300000,31622,1388682600000,31607,W00047
279,1388682300000,31028,1388682600000,31019,W20747
3186,1388682360000,31218,1388685540000,31247,W20977
189,1388682360000,31230,1388682540000,31219,W00621
301,1388682360000,31256,1388682660000,31270,W21299
484,1388682360000,31231,1388682840000,31100,W01275
130,1388682360000,31214,1388682480000,31201,W21451
1957,1388682360000,31262,1388684340000,31623,W21367
160,1388682360000,31268,1388682540000,31202,W01299
558,1388682420000,31232,1388682960000,31254,W20387
1768,1388682420000,31237,1388684220000,31308,W00201
928,1388682420000,31222,1388683320000,31234,W00098
537,1388682420000,31613,1388682960000,31614,W20876
3045,1388682480000,31218,1388685480000,31247,W00249
276,1388682480000,31624,1388682720000,31271,W20447
171,1388682480000,31242,1388682600000,31233,W20703
427,1388682480000,31233,1388682900000,31230,W20825
366,1388682540000,31213,1388682900000,31220,W00084
2987,1388682540000,31218,1388685540000,31247,W00637
749,1388682540000,31104,1388683320000,31204,W20080
509,1388682600000,31244,1388683140000,31232,W20331
936,1388682660000,31241,1388683560000,31620,W21031
869,1388682660000,31112,1388683500000,31224,W20180
630,1388682660000,31214,1388683320000,31506,W21252
257,1388682780000,31017,1388683020000,31022,W01344
1090,1388682780000,31110,1388683860000,31620,W20206
848,1388682840000,31251,1388683680000,31251,W01320
288,1388682840000,31614,1388683080000,31623,W01131
11,1388682840000,31253,1388682840000,31253,W00638
833,1388682840000,31606,1388683680000,31616,W00407
15,1388682840000,31253,1388682900000,31253,W21505
372,1388682840000,31221,1388683200000,31114,W21298
625,1388682840000,31604,1388683500000,31615,W01295
721,1388682900000,31229,1388683620000,31100,W20773
510,1388683020000,31220,1388683560000,31222,W00084
347,1388683020000,31260,1388683380000,31224,W00164
839,1388683080000,31616,1388683920000,31264,W00819
226,1388683080000,31028,1388683320000,31019,W20089
350,1388683080000,31043,1388683440000,31041,W20219
482,1388683080000,31272,1388683560000,31613,W21278
178,1388683080000,31253,1388683260000,31254,W00088
214,1388683080000,31035,1388683320000,31025,W21214
805,1388683140000,31214,1388683920000,31401,W20113
188,1388683140000,31254,1388683320000,31233,W20469
921,1388683200000,31238,1388684100000,31216,W01255
561,1388683200000,31267,1388683800000,31266,W20449
389,1388683200000,31607,1388683620000,31622,W01217
268,1388683260000,31116,1388683500000,31119,W00432
840,1388683500000,31251,1388684340000,31216,W00482
660,1388683260000,31212,1388683920000,31312,W20813
261,1388683260000,31624,1388683560000,31228,W21074
183,1388683320000,31121,1388683500000,31104,W20060
423,1388683320000,31624,1388683740000,31631,W20395
781,1388683560000,31251,1388684340000,31216,W20982
813,1388683320000,31047,1388684160000,31043,W20921
184,1388683320000,31234,1388683500000,31255,W20383
192,1388683380000,31212,1388683560000,31257,W01260
184,1388683380000,31400,1388683560000,31401,W00484
214,1388683440000,31019,1388683680000,31028,W20747
136,1388683500000,31630,1388683620000,31601,W20215
294,1388683500000,31604,1388683800000,31256,W00965
758,1388683560000,31251,1388684340000,31216,W20694
183,1388683560000,31634,1388683740000,31628,W00267
580,1388683740000,31251,1388684340000,31216,W01320
355,1388683560000,31212,1388683920000,31260,W01258
1846,1388683740000,31237,1388685600000,31258,W20238
319,1388683680000,31206,1388683980000,31231,W00117
444,1388683680000,31003,1388684160000,31052,W00631
196,1388683680000,31100,1388683920000,31224,W00851
983,1388683740000,31105,1388684700000,31204,W20441
1796,1388683800000,31237,1388685600000,31258,W00867
403,1388683740000,31236,1388684160000,31237,W20682
177,1388683740000,31630,1388683920000,31607,W20936
936,1388683860000,31256,1388684820000,31235,W21036
1416,1388683800000,31207,1388685240000,31607,W20691
601,1388683860000,31503,1388684460000,31203,W20903
808,1388683860000,31033,1388684640000,31014,W20266
539,1388683860000,31623,1388684400000,31632,W21426
1038,1388683860000,31220,1388684880000,31109,W21329
392,1388683860000,31241,1388684280000,31212,W20532
522,1388683860000,31602,1388684400000,31111,W20035
528,1388683920000,31250,1388684460000,31225,W20327
467,1388683920000,31217,1388684400000,31271,W20669
781,1388683980000,31509,1388684760000,31239,W21391
104,1388683980000,31621,1388684100000,31620,W20963
614,1388683980000,31200,1388684580000,31236,W00647
487,1388684040000,31223,1388684520000,31221,W20835
805,1388684040000,31104,1388684880000,31115,W00739
1607,1388684100000,31203,1388685720000,31243,W00881
275,1388684100000,31228,1388684400000,31624,W00486
722,1388684160000,31512,1388684880000,31610,W01318
317,1388684160000,31238,1388684460000,31232,W20675
400,1388684220000,31241,1388684640000,31214,W21407
334,1388684220000,31228,1388684580000,31624,W21074
1506,1388684220000,31272,1388685720000,31272,W00753
367,1388684220000,31104,1388684580000,31200,W20560
426,1388684280000,31308,1388684700000,31310,W00201
143,1388684280000,31616,1388684400000,31623,W00407
834,1388684340000,31620,1388685180000,31613,W01247
658,1388684340000,31119,1388685000000,31234,W20748
171,1388684400000,31117,1388684580000,31104,W21381
770,1388684460000,31244,1388685240000,31269,W20424
2034,1388684460000,31112,1388686500000,31252,W20073
166,1388684460000,31104,1388684640000,31121,W20060
240,1388684460000,31231,1388684700000,31227,W00117
256,1388684460000,31604,1388684760000,31624,W21439
1237,1388684520000,31237,1388685720000,31506,W00467
570,1388684520000,31069,1388685060000,31022,W00006
154,1388684520000,31104,1388684640000,31114,W01039
239,1388684520000,31242,1388684760000,31257,W00812
10406,1388684580000,31272,1388694960000,31272,W20708
953,1388684520000,31204,1388685480000,31108,W20976
464,1388684520000,31312,1388685000000,31234,W01427
338,1388684520000,31630,1388684880000,31610,W20427
1547,1388684580000,31623,1388686080000,31238,W00962
365,1388684580000,31116,1388684940000,31201,W00628
477,1388684580000,31503,1388685060000,31624,W20680
227,1388684580000,31121,1388684820000,31104,W20145
342,1388684580000,31251,1388684940000,31219,W01030
332,1388684640000,31264,1388684940000,31219,W00385
507,1388684640000,31241,1388685120000,31228,W00241
2940,1388684760000,31047,1388687700000,31047,W21416
1449,1388684640000,31623,1388686080000,31238,W21367
1374,1388684640000,31014,1388686020000,31305,W20266
816,1388684700000,31620,1388685540000,31205,W01370
309,1388684700000,31266,1388685000000,31238,W01438
376,1388684700000,31266,1388685120000,31238,W20449
287,1388684760000,31252,1388685060000,31234,W21365
798,1388684760000,31223,1388685540000,31213,W21456
322,1388684820000,31620,1388685120000,31600,W01244
149,1388684820000,31009,1388684940000,31010,W00854
348,1388684820000,31631,1388685180000,31623,W20395
332,1388684820000,31256,1388685180000,31254,W01064
342,1388684880000,31041,1388685180000,31043,W20219
193,1388684880000,31102,1388685060000,31120,W01234
268,1388684880000,31267,1388685120000,31202,W20106
880,1388684880000,31624,1388685780000,31220,W21074
215,1388684880000,31022,1388685120000,31024,W20148
200,1388684880000,31030,1388685120000,31020,W20685
333,1388684940000,31223,1388685300000,31239,W20477
268,1388684940000,31214,1388685180000,31267,W21407
171,1388685000000,31505,1388685120000,31603,W00904
1513,1388685060000,32002,1388686560000,32039,W00550
865,1388685060000,31623,1388685900000,31242,W00407
1087,1388685060000,31622,1388686140000,31241,W01217
330,1388685060000,31610,1388685360000,31607,W20280
1499,1388685120000,32002,1388686620000,32039,W01192
499,1388685060000,31219,1388685540000,31263,W00529
743,1388685060000,31603,1388685780000,31603,W00049
380,1388685060000,31227,1388685420000,31257,W21489
635,1388685120000,31500,1388685720000,31245,W20736
246,1388685120000,31608,1388685360000,31628,W00420
420,1388685120000,31236,1388685540000,31226,W00417
325,1388685120000,31231,1388685480000,31241,W00868
1721,1388685120000,31054,1388686860000,31036,W21323
648,1388685120000,31613,1388685780000,31606,W20140
1706,1388685120000,31054,1388686860000,31036,W21444
483,1388685120000,31603,1388685600000,31506,W21431
1336,1388685120000,31112,1388686500000,31237,W20710
305,1388685180000,31637,1388685480000,31603,W20888
102,1388685180000,31305,1388685300000,31307,W20474
938,1388685180000,31620,1388686140000,31252,W00501
390,1388685180000,31624,1388685600000,31264,W00416
344,1388685180000,31224,1388685540000,31203,W00011
315,1388685180000,31019,1388685540000,31017,W20089
395,1388685240000,31043,1388685600000,31047,W00377
207,1388685240000,31104,1388685420000,31103,W01412
1327,1388685240000,32002,1388686560000,32039,W21342
